domain,date,n_coverage,pct_coverage
10tv.com,"{Timestamp('2016-10-08 00:00:00'), Timestamp('2016-11-22 00:00:00'), Timestamp('2016-08-07 00:00:00'), Timestamp('2016-11-14 00:00:00'), Timestamp('2016-09-02 00:00:00'), Timestamp('2016-11-21 00:00:00'), Timestamp('2016-07-02 00:00:00'), Timestamp('2016-08-19 00:00:00'), Timestamp('2016-11-11 00:00:00'), Timestamp('2016-11-12 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-10-18 00:00:00'), Timestamp('2016-11-13 00:00:00'), Timestamp('2016-08-22 00:00:00'), Timestamp('2016-08-24 00:00:00'), Timestamp('2016-11-06 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-10-12 00:00:00'), Timestamp('2016-10-03 00:00:00'), Timestamp('2016-10-11 00:00:00'), Timestamp('2016-09-12 00:00:00'), Timestamp('2016-10-15 00:00:00'), Timestamp('2016-11-24 00:00:00'), Timestamp('2016-10-16 00:00:00'), Timestamp('2016-10-14 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-09-01 00:00:00'), Timestamp('2016-09-19 00:00:00'), Timestamp('2016-10-29 00:00:00'), Timestamp('2016-07-21 00:00:00'), Timestamp('2016-09-17 00:00:00'), Timestamp('2016-07-03 00:00:00'), Timestamp('2016-09-27 00:00:00'), Timestamp('2016-08-16 00:00:00'), Timestamp('2016-09-15 00:00:00'), Timestamp('2016-07-30 00:00:00'), Timestamp('2016-09-08 00:00:00'), Timestamp('2016-11-20 00:00:00'), Timestamp('2016-11-29 00:00:00'), Timestamp('2016-10-04 00:00:00'), Timestamp('2016-11-27 00:00:00'), Timestamp('2016-07-24 00:00:00'), Timestamp('2016-07-13 00:00:00'), Timestamp('2016-11-19 00:00:00'), Timestamp('2016-09-16 00:00:00'), Timestamp('2016-11-16 00:00:00'), Timestamp('2016-11-28 00:00:00'), Timestamp('2016-11-23 00:00:00'), Timestamp('2016-08-15 00:00:00'), Timestamp('2016-10-13 00:00:00'), Timestamp('2016-11-09 00:00:00'), Timestamp('2016-08-10 00:00:00'), Timestamp('2016-07-08 00:00:00'), Timestamp('2016-07-20 00:00:00'), Timestamp('2016-11-08 00:00:00'), Timestamp('2016-07-16 00:00:00'), Timestamp('2016-09-11 00:00:00'), Timestamp('2016-07-29 00:00:00'), Timestamp('2016-11-10 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2016-08-31 00:00:00'), Timestamp('2016-09-24 00:00:00'), Timestamp('2016-09-22 00:00:00'), Timestamp('2016-09-28 00:00:00'), Timestamp('2016-11-26 00:00:00'), Timestamp('2016-07-11 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2016-07-17 00:00:00'), Timestamp('2016-08-06 00:00:00'), Timestamp('2016-10-09 00:00:00'), Timestamp('2016-10-10 00:00:00'), Timestamp('2016-10-20 00:00:00'), Timestamp('2016-09-18 00:00:00'), Timestamp('2016-08-02 00:00:00'), Timestamp('2016-10-24 00:00:00'), Timestamp('2016-10-22 00:00:00'), Timestamp('2016-11-01 00:00:00')}",77,0.506578947368421
14news.com,"{Timestamp('2016-10-27 00:00:00'), Timestamp('2016-10-01 00:00:00'), Timestamp('2016-07-15 00:00:00'), Timestamp('2016-08-09 00:00:00'), Timestamp('2016-10-08 00:00:00'), Timestamp('2016-11-22 00:00:00'), Timestamp('2016-09-07 00:00:00'), Timestamp('2016-11-14 00:00:00'), Timestamp('2016-09-03 00:00:00'), Timestamp('2016-07-06 00:00:00'), Timestamp('2016-09-02 00:00:00'), Timestamp('2016-11-21 00:00:00'), Timestamp('2016-07-02 00:00:00'), Timestamp('2016-09-06 00:00:00'), Timestamp('2016-11-11 00:00:00'), Timestamp('2016-11-12 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-10-18 00:00:00'), Timestamp('2016-11-13 00:00:00'), Timestamp('2016-08-22 00:00:00'), Timestamp('2016-08-24 00:00:00'), Timestamp('2016-08-08 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-10-12 00:00:00'), Timestamp('2016-08-20 00:00:00'), Timestamp('2016-07-12 00:00:00'), Timestamp('2016-10-11 00:00:00'), Timestamp('2016-10-03 00:00:00'), Timestamp('2016-09-12 00:00:00'), Timestamp('2016-11-24 00:00:00'), Timestamp('2016-10-15 00:00:00'), Timestamp('2016-10-14 00:00:00'), Timestamp('2016-10-16 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-09-01 00:00:00'), Timestamp('2016-09-29 00:00:00'), Timestamp('2016-09-13 00:00:00'), Timestamp('2016-09-27 00:00:00'), Timestamp('2016-09-30 00:00:00'), Timestamp('2016-08-16 00:00:00'), Timestamp('2016-09-15 00:00:00'), Timestamp('2016-08-01 00:00:00'), Timestamp('2016-09-23 00:00:00'), Timestamp('2016-07-30 00:00:00'), Timestamp('2016-10-07 00:00:00'), Timestamp('2016-11-20 00:00:00'), Timestamp('2016-11-29 00:00:00'), Timestamp('2016-08-27 00:00:00'), Timestamp('2016-08-12 00:00:00'), Timestamp('2016-10-25 00:00:00'), Timestamp('2016-10-04 00:00:00'), Timestamp('2016-11-27 00:00:00'), Timestamp('2016-09-25 00:00:00'), Timestamp('2016-11-19 00:00:00'), Timestamp('2016-10-02 00:00:00'), Timestamp('2016-11-16 00:00:00'), Timestamp('2016-11-28 00:00:00'), Timestamp('2016-11-23 00:00:00'), Timestamp('2016-10-13 00:00:00'), Timestamp('2016-07-22 00:00:00'), Timestamp('2016-11-09 00:00:00'), Timestamp('2016-11-08 00:00:00'), Timestamp('2016-09-11 00:00:00'), Timestamp('2016-09-21 00:00:00'), Timestamp('2016-11-10 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2016-09-14 00:00:00'), Timestamp('2016-08-31 00:00:00'), Timestamp('2016-08-04 00:00:00'), Timestamp('2016-10-05 00:00:00'), Timestamp('2016-08-25 00:00:00'), Timestamp('2016-09-24 00:00:00'), Timestamp('2016-09-22 00:00:00'), Timestamp('2016-08-28 00:00:00'), Timestamp('2016-11-26 00:00:00'), Timestamp('2016-07-11 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2016-10-06 00:00:00'), Timestamp('2016-10-23 00:00:00'), Timestamp('2016-10-09 00:00:00'), Timestamp('2016-10-10 00:00:00'), Timestamp('2016-07-18 00:00:00'), Timestamp('2016-08-29 00:00:00'), Timestamp('2016-09-26 00:00:00'), Timestamp('2016-09-05 00:00:00'), Timestamp('2016-11-01 00:00:00')}",86,0.5657894736842105
247wallst.com,"{Timestamp('2016-10-01 00:00:00'), Timestamp('2016-07-15 00:00:00'), Timestamp('2016-10-08 00:00:00'), Timestamp('2016-11-22 00:00:00'), Timestamp('2016-09-07 00:00:00'), Timestamp('2016-11-14 00:00:00'), Timestamp('2016-07-14 00:00:00'), Timestamp('2016-08-03 00:00:00'), Timestamp('2016-09-03 00:00:00'), Timestamp('2016-09-02 00:00:00'), Timestamp('2016-11-21 00:00:00'), Timestamp('2016-08-19 00:00:00'), Timestamp('2016-09-06 00:00:00'), Timestamp('2016-11-11 00:00:00'), Timestamp('2016-11-12 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-11-13 00:00:00'), Timestamp('2016-10-18 00:00:00'), Timestamp('2016-08-22 00:00:00'), Timestamp('2016-08-24 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-10-31 00:00:00'), Timestamp('2016-08-20 00:00:00'), Timestamp('2016-07-12 00:00:00'), Timestamp('2016-10-03 00:00:00'), Timestamp('2016-10-11 00:00:00'), Timestamp('2016-09-12 00:00:00'), Timestamp('2016-11-24 00:00:00'), Timestamp('2016-10-16 00:00:00'), Timestamp('2016-10-14 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-11-04 00:00:00'), Timestamp('2016-07-10 00:00:00'), Timestamp('2016-09-01 00:00:00'), Timestamp('2016-09-19 00:00:00'), Timestamp('2016-09-17 00:00:00'), Timestamp('2016-11-07 00:00:00'), Timestamp('2016-09-13 00:00:00'), Timestamp('2016-08-17 00:00:00'), Timestamp('2016-08-23 00:00:00'), Timestamp('2016-09-30 00:00:00'), Timestamp('2016-09-15 00:00:00'), Timestamp('2016-08-01 00:00:00'), Timestamp('2016-08-11 00:00:00'), Timestamp('2016-09-23 00:00:00'), Timestamp('2016-08-13 00:00:00'), Timestamp('2016-07-25 00:00:00'), Timestamp('2016-07-30 00:00:00'), Timestamp('2016-09-09 00:00:00'), Timestamp('2016-08-18 00:00:00'), Timestamp('2016-10-07 00:00:00'), Timestamp('2016-07-09 00:00:00'), Timestamp('2016-08-21 00:00:00'), Timestamp('2016-11-20 00:00:00'), Timestamp('2016-11-17 00:00:00'), Timestamp('2016-11-29 00:00:00'), Timestamp('2016-07-28 00:00:00'), Timestamp('2016-08-27 00:00:00'), Timestamp('2016-08-12 00:00:00'), Timestamp('2016-10-04 00:00:00'), Timestamp('2016-11-27 00:00:00'), Timestamp('2016-07-24 00:00:00'), Timestamp('2016-07-13 00:00:00'), Timestamp('2016-08-30 00:00:00'), Timestamp('2016-11-19 00:00:00'), Timestamp('2016-09-16 00:00:00'), Timestamp('2016-10-02 00:00:00'), Timestamp('2016-11-16 00:00:00'), Timestamp('2016-11-28 00:00:00'), Timestamp('2016-11-23 00:00:00'), Timestamp('2016-08-15 00:00:00'), Timestamp('2016-10-13 00:00:00'), Timestamp('2016-07-22 00:00:00'), Timestamp('2016-11-09 00:00:00'), Timestamp('2016-07-20 00:00:00'), Timestamp('2016-11-08 00:00:00'), Timestamp('2016-09-11 00:00:00'), Timestamp('2016-07-29 00:00:00'), Timestamp('2016-09-21 00:00:00'), Timestamp('2016-11-10 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2016-09-14 00:00:00'), Timestamp('2016-07-31 00:00:00'), Timestamp('2016-08-31 00:00:00'), Timestamp('2016-10-05 00:00:00'), Timestamp('2016-08-25 00:00:00'), Timestamp('2016-09-24 00:00:00'), Timestamp('2016-09-22 00:00:00'), Timestamp('2016-09-28 00:00:00'), Timestamp('2016-11-26 00:00:00'), Timestamp('2016-07-11 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2016-10-06 00:00:00'), Timestamp('2016-10-23 00:00:00'), Timestamp('2016-10-09 00:00:00'), Timestamp('2016-10-10 00:00:00'), Timestamp('2016-07-18 00:00:00'), Timestamp('2016-08-29 00:00:00'), Timestamp('2016-09-18 00:00:00'), Timestamp('2016-09-26 00:00:00'), Timestamp('2016-11-18 00:00:00'), Timestamp('2016-11-01 00:00:00')}",102,0.6710526315789473
680news.com,"{Timestamp('2016-10-27 00:00:00'), Timestamp('2016-10-01 00:00:00'), Timestamp('2016-07-15 00:00:00'), Timestamp('2016-08-09 00:00:00'), Timestamp('2016-10-08 00:00:00'), Timestamp('2016-11-22 00:00:00'), Timestamp('2016-08-07 00:00:00'), Timestamp('2016-09-07 00:00:00'), Timestamp('2016-11-14 00:00:00'), Timestamp('2016-08-03 00:00:00'), Timestamp('2016-07-14 00:00:00'), Timestamp('2016-09-03 00:00:00'), Timestamp('2016-07-06 00:00:00'), Timestamp('2016-09-02 00:00:00'), Timestamp('2016-11-21 00:00:00'), Timestamp('2016-11-05 00:00:00'), Timestamp('2016-08-19 00:00:00'), Timestamp('2016-10-26 00:00:00'), Timestamp('2016-09-06 00:00:00'), Timestamp('2016-11-11 00:00:00'), Timestamp('2016-11-12 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-10-18 00:00:00'), Timestamp('2016-11-13 00:00:00'), Timestamp('2016-10-28 00:00:00'), Timestamp('2016-11-06 00:00:00'), Timestamp('2016-08-08 00:00:00'), Timestamp('2016-07-27 00:00:00'), Timestamp('2016-07-04 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-10-12 00:00:00'), Timestamp('2016-10-31 00:00:00'), Timestamp('2016-09-04 00:00:00'), Timestamp('2016-08-14 00:00:00'), Timestamp('2016-11-03 00:00:00'), Timestamp('2016-07-12 00:00:00'), Timestamp('2016-10-11 00:00:00'), Timestamp('2016-10-03 00:00:00'), Timestamp('2016-09-12 00:00:00'), Timestamp('2016-11-24 00:00:00'), Timestamp('2016-10-15 00:00:00'), Timestamp('2016-10-14 00:00:00'), Timestamp('2016-11-04 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-10-16 00:00:00'), Timestamp('2016-09-01 00:00:00'), Timestamp('2016-09-29 00:00:00'), Timestamp('2016-09-19 00:00:00'), Timestamp('2016-10-29 00:00:00'), Timestamp('2016-07-21 00:00:00'), Timestamp('2016-09-17 00:00:00'), Timestamp('2016-11-07 00:00:00'), Timestamp('2016-09-13 00:00:00'), Timestamp('2016-07-03 00:00:00'), Timestamp('2016-08-17 00:00:00'), Timestamp('2016-09-27 00:00:00'), Timestamp('2016-08-23 00:00:00'), Timestamp('2016-07-26 00:00:00'), Timestamp('2016-09-30 00:00:00'), Timestamp('2016-08-16 00:00:00'), Timestamp('2016-09-15 00:00:00'), Timestamp('2016-08-01 00:00:00'), Timestamp('2016-11-02 00:00:00'), Timestamp('2016-08-11 00:00:00'), Timestamp('2016-09-23 00:00:00'), Timestamp('2016-08-26 00:00:00'), Timestamp('2016-07-25 00:00:00'), Timestamp('2016-10-21 00:00:00'), Timestamp('2016-08-13 00:00:00'), Timestamp('2016-07-30 00:00:00'), Timestamp('2016-09-09 00:00:00'), Timestamp('2016-09-08 00:00:00'), Timestamp('2016-08-18 00:00:00'), Timestamp('2016-10-07 00:00:00'), Timestamp('2016-07-23 00:00:00'), Timestamp('2016-11-17 00:00:00'), Timestamp('2016-11-29 00:00:00'), Timestamp('2016-10-30 00:00:00'), Timestamp('2016-07-28 00:00:00'), Timestamp('2016-08-27 00:00:00'), Timestamp('2016-10-25 00:00:00'), Timestamp('2016-08-12 00:00:00'), Timestamp('2016-11-27 00:00:00'), Timestamp('2016-10-04 00:00:00'), Timestamp('2016-07-24 00:00:00'), Timestamp('2016-07-13 00:00:00'), Timestamp('2016-09-25 00:00:00'), Timestamp('2016-08-30 00:00:00'), Timestamp('2016-11-19 00:00:00'), Timestamp('2016-09-16 00:00:00'), Timestamp('2016-10-02 00:00:00'), Timestamp('2016-11-16 00:00:00'), Timestamp('2016-09-10 00:00:00'), Timestamp('2016-11-28 00:00:00'), Timestamp('2016-11-23 00:00:00'), Timestamp('2016-08-15 00:00:00'), Timestamp('2016-10-13 00:00:00'), Timestamp('2016-07-22 00:00:00'), Timestamp('2016-11-09 00:00:00'), Timestamp('2016-08-10 00:00:00'), Timestamp('2016-07-01 00:00:00'), Timestamp('2016-07-20 00:00:00'), Timestamp('2016-11-08 00:00:00'), Timestamp('2016-07-16 00:00:00'), Timestamp('2016-09-11 00:00:00'), Timestamp('2016-07-29 00:00:00'), Timestamp('2016-09-21 00:00:00'), Timestamp('2016-11-10 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2016-09-14 00:00:00'), Timestamp('2016-08-31 00:00:00'), Timestamp('2016-07-31 00:00:00'), Timestamp('2016-10-05 00:00:00'), Timestamp('2016-08-04 00:00:00'), Timestamp('2016-07-05 00:00:00'), Timestamp('2016-08-25 00:00:00'), Timestamp('2016-09-24 00:00:00'), Timestamp('2016-09-22 00:00:00'), Timestamp('2016-08-28 00:00:00'), Timestamp('2016-09-28 00:00:00'), Timestamp('2016-10-19 00:00:00'), Timestamp('2016-11-26 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2016-07-17 00:00:00'), Timestamp('2016-08-06 00:00:00'), Timestamp('2016-10-06 00:00:00'), Timestamp('2016-10-23 00:00:00'), Timestamp('2016-10-09 00:00:00'), Timestamp('2016-10-10 00:00:00'), Timestamp('2016-07-18 00:00:00'), Timestamp('2016-08-29 00:00:00'), Timestamp('2016-10-20 00:00:00'), Timestamp('2016-09-18 00:00:00'), Timestamp('2016-09-26 00:00:00'), Timestamp('2016-09-05 00:00:00'), Timestamp('2016-08-02 00:00:00'), Timestamp('2016-10-24 00:00:00'), Timestamp('2016-08-05 00:00:00'), Timestamp('2016-10-22 00:00:00'), Timestamp('2016-11-01 00:00:00'), Timestamp('2016-07-19 00:00:00')}",141,0.9276315789473685
abc27.com,"{Timestamp('2016-10-01 00:00:00'), Timestamp('2016-10-08 00:00:00'), Timestamp('2016-11-22 00:00:00'), Timestamp('2016-08-07 00:00:00'), Timestamp('2016-09-07 00:00:00'), Timestamp('2016-11-14 00:00:00'), Timestamp('2016-08-03 00:00:00'), Timestamp('2016-09-03 00:00:00'), Timestamp('2016-09-02 00:00:00'), Timestamp('2016-11-21 00:00:00'), Timestamp('2016-08-19 00:00:00'), Timestamp('2016-09-06 00:00:00'), Timestamp('2016-11-11 00:00:00'), Timestamp('2016-11-12 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-11-13 00:00:00'), Timestamp('2016-10-18 00:00:00'), Timestamp('2016-08-22 00:00:00'), Timestamp('2016-08-24 00:00:00'), Timestamp('2016-08-08 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-10-12 00:00:00'), Timestamp('2016-10-31 00:00:00'), Timestamp('2016-09-04 00:00:00'), Timestamp('2016-11-03 00:00:00'), Timestamp('2016-10-11 00:00:00'), Timestamp('2016-10-03 00:00:00'), Timestamp('2016-09-12 00:00:00'), Timestamp('2016-11-24 00:00:00'), Timestamp('2016-10-15 00:00:00'), Timestamp('2016-10-16 00:00:00'), Timestamp('2016-10-14 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-07-10 00:00:00'), Timestamp('2016-09-01 00:00:00'), Timestamp('2016-09-29 00:00:00'), Timestamp('2016-07-21 00:00:00'), Timestamp('2016-09-17 00:00:00'), Timestamp('2016-11-07 00:00:00'), Timestamp('2016-09-13 00:00:00'), Timestamp('2016-09-27 00:00:00'), Timestamp('2016-08-23 00:00:00'), Timestamp('2016-07-26 00:00:00'), Timestamp('2016-09-30 00:00:00'), Timestamp('2016-08-16 00:00:00'), Timestamp('2016-09-15 00:00:00'), Timestamp('2016-08-01 00:00:00'), Timestamp('2016-08-11 00:00:00'), Timestamp('2016-09-23 00:00:00'), Timestamp('2016-08-26 00:00:00'), Timestamp('2016-08-13 00:00:00'), Timestamp('2016-09-09 00:00:00'), Timestamp('2016-09-08 00:00:00'), Timestamp('2016-10-07 00:00:00'), Timestamp('2016-07-09 00:00:00'), Timestamp('2016-11-20 00:00:00'), Timestamp('2016-08-21 00:00:00'), Timestamp('2016-11-29 00:00:00'), Timestamp('2016-10-30 00:00:00'), Timestamp('2016-07-28 00:00:00'), Timestamp('2016-08-27 00:00:00'), Timestamp('2016-08-12 00:00:00'), Timestamp('2016-10-04 00:00:00'), Timestamp('2016-11-27 00:00:00'), Timestamp('2016-11-19 00:00:00'), Timestamp('2016-08-30 00:00:00'), Timestamp('2016-10-02 00:00:00'), Timestamp('2016-11-28 00:00:00'), Timestamp('2016-09-10 00:00:00'), Timestamp('2016-11-23 00:00:00'), Timestamp('2016-08-15 00:00:00'), Timestamp('2016-10-13 00:00:00'), Timestamp('2016-07-22 00:00:00'), Timestamp('2016-11-09 00:00:00'), Timestamp('2016-07-08 00:00:00'), Timestamp('2016-11-08 00:00:00'), Timestamp('2016-07-16 00:00:00'), Timestamp('2016-09-11 00:00:00'), Timestamp('2016-07-29 00:00:00'), Timestamp('2016-11-10 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2016-07-31 00:00:00'), Timestamp('2016-08-31 00:00:00'), Timestamp('2016-08-04 00:00:00'), Timestamp('2016-10-05 00:00:00'), Timestamp('2016-08-25 00:00:00'), Timestamp('2016-09-24 00:00:00'), Timestamp('2016-09-22 00:00:00'), Timestamp('2016-11-26 00:00:00'), Timestamp('2016-07-11 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2016-08-06 00:00:00'), Timestamp('2016-10-06 00:00:00'), Timestamp('2016-10-09 00:00:00'), Timestamp('2016-10-10 00:00:00'), Timestamp('2016-08-29 00:00:00'), Timestamp('2016-09-26 00:00:00'), Timestamp('2016-11-18 00:00:00'), Timestamp('2016-08-02 00:00:00'), Timestamp('2016-08-05 00:00:00')}",100,0.6578947368421053
abc7chicago.com,"{Timestamp('2016-07-15 00:00:00'), Timestamp('2016-08-09 00:00:00'), Timestamp('2016-11-22 00:00:00'), Timestamp('2016-08-07 00:00:00'), Timestamp('2016-11-14 00:00:00'), Timestamp('2016-07-14 00:00:00'), Timestamp('2016-07-06 00:00:00'), Timestamp('2016-11-21 00:00:00'), Timestamp('2016-11-05 00:00:00'), Timestamp('2016-08-19 00:00:00'), Timestamp('2016-10-26 00:00:00'), Timestamp('2016-09-06 00:00:00'), Timestamp('2016-11-11 00:00:00'), Timestamp('2016-11-12 00:00:00'), Timestamp('2016-07-07 00:00:00'), Timestamp('2016-11-13 00:00:00'), Timestamp('2016-10-18 00:00:00'), Timestamp('2016-08-22 00:00:00'), Timestamp('2016-10-28 00:00:00'), Timestamp('2016-08-24 00:00:00'), Timestamp('2016-08-08 00:00:00'), Timestamp('2016-07-27 00:00:00'), Timestamp('2016-10-12 00:00:00'), Timestamp('2016-10-31 00:00:00'), Timestamp('2016-08-20 00:00:00'), Timestamp('2016-08-14 00:00:00'), Timestamp('2016-07-12 00:00:00'), Timestamp('2016-10-11 00:00:00'), Timestamp('2016-09-12 00:00:00'), Timestamp('2016-11-24 00:00:00'), Timestamp('2016-10-15 00:00:00'), Timestamp('2016-10-14 00:00:00'), Timestamp('2016-11-04 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-09-29 00:00:00'), Timestamp('2016-10-29 00:00:00'), Timestamp('2016-07-21 00:00:00'), Timestamp('2016-09-13 00:00:00'), Timestamp('2016-08-17 00:00:00'), Timestamp('2016-09-27 00:00:00'), Timestamp('2016-08-23 00:00:00'), Timestamp('2016-07-26 00:00:00'), Timestamp('2016-08-16 00:00:00'), Timestamp('2016-08-01 00:00:00'), Timestamp('2016-08-11 00:00:00'), Timestamp('2016-08-26 00:00:00'), Timestamp('2016-08-13 00:00:00'), Timestamp('2016-07-25 00:00:00'), Timestamp('2016-10-21 00:00:00'), Timestamp('2016-07-30 00:00:00'), Timestamp('2016-08-18 00:00:00'), Timestamp('2016-07-23 00:00:00'), Timestamp('2016-11-20 00:00:00'), Timestamp('2016-08-21 00:00:00'), Timestamp('2016-11-17 00:00:00'), Timestamp('2016-11-29 00:00:00'), Timestamp('2016-10-30 00:00:00'), Timestamp('2016-08-27 00:00:00'), Timestamp('2016-08-12 00:00:00'), Timestamp('2016-10-25 00:00:00'), Timestamp('2016-11-27 00:00:00'), Timestamp('2016-07-24 00:00:00'), Timestamp('2016-07-13 00:00:00'), Timestamp('2016-11-19 00:00:00'), Timestamp('2016-11-16 00:00:00'), Timestamp('2016-11-28 00:00:00'), Timestamp('2016-11-23 00:00:00'), Timestamp('2016-08-15 00:00:00'), Timestamp('2016-10-13 00:00:00'), Timestamp('2016-11-09 00:00:00'), Timestamp('2016-08-10 00:00:00'), Timestamp('2016-07-20 00:00:00'), Timestamp('2016-07-16 00:00:00'), Timestamp('2016-07-29 00:00:00'), Timestamp('2016-09-21 00:00:00'), Timestamp('2016-11-10 00:00:00'), Timestamp('2016-11-25 00:00:00'), Timestamp('2016-07-31 00:00:00'), Timestamp('2016-08-04 00:00:00'), Timestamp('2016-10-05 00:00:00'), Timestamp('2016-08-25 00:00:00'), Timestamp('2016-08-28 00:00:00'), Timestamp('2016-09-28 00:00:00'), Timestamp('2016-11-26 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2016-07-17 00:00:00'), Timestamp('2016-08-06 00:00:00'), Timestamp('2016-10-23 00:00:00'), Timestamp('2016-10-09 00:00:00'), Timestamp('2016-10-10 00:00:00'), Timestamp('2016-07-18 00:00:00'), Timestamp('2016-08-29 00:00:00'), Timestamp('2016-10-20 00:00:00'), Timestamp('2016-09-05 00:00:00'), Timestamp('2016-11-18 00:00:00'), Timestamp('2016-08-02 00:00:00'), Timestamp('2016-10-24 00:00:00'), Timestamp('2016-08-05 00:00:00'), Timestamp('2016-10-22 00:00:00'), Timestamp('2016-07-19 00:00:00')}",100,0.6578947368421053
